req_id,source_ref,requirement,task_ids,test_ids,evidence_paths,status
REQ-01520,SRC-03:P000011,"Retain section ""1. Introduction"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01521,SRC-03:P000012,"Retain section ""1.1 Underdetermination of performance gains"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01522,SRC-03:P000016,"Retain section ""1.2 Research questions"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01523,SRC-03:P000020,"Retain section ""1.3 Claim hierarchy (frozen)"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01524,SRC-03:P000023,"Retain section ""1.4 What this paper is not"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01525,SRC-03:P000025,"Retain section ""2. Related foundations (established literatures)"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01526,SRC-03:P000026,"Retain section ""2.1 Causal inference"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01527,SRC-03:P000028,"Retain section ""2.2 Construct validity"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01528,SRC-03:P000030,"Retain section ""2.3 Transfer, demonstration, cases, retrieval, skills"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01529,SRC-03:P000033,"Retain section ""2.4 Researcher degrees of freedom"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01530,SRC-03:P000035,"Retain section ""3. Conceptual architecture"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01531,SRC-03:P000036,"Retain section ""3.1 Source material (not “experience” as a measured primitive)"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01532,SRC-03:P000040,"Retain section ""3.2 Process diagram"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01533,SRC-03:P000043,"Retain section ""3.3 Why (f) is identification-critical"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01534,SRC-03:P000045,"Retain section ""3.4 Treatment identity"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01535,SRC-03:P000049,"Retain section ""Relative safety of artifact content"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01536,SRC-03:P000054,"Retain section ""3.5 Minimal experimental object and decision decomposition"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01537,SRC-03:P000056,"Retain section ""MUST versus DESIGN"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01538,SRC-03:P000059,"Retain section ""3.6 Outcome algebra"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01539,SRC-03:P000061,"Retain section ""3.7 Novelty as a relation"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01540,SRC-03:P000066,"Retain section ""3.8 Interference and consistency"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01541,SRC-03:P000068,"Retain section ""4. Causal estimands (templates)"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01542,SRC-03:P000071,"Retain section ""5. Competitive explanation map (frozen)"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01543,SRC-03:P000074,"Retain section ""6. Task-family screening (identification-first)"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01544,SRC-03:P000076,"Retain section ""7. Threat taxonomy (summary)"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01545,SRC-03:P000078,"Retain section ""8. Falsification and stops"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01546,SRC-03:P000080,"Retain section ""9. Design-archive material (pre-execution; not empirical)"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01547,SRC-03:P000082,"Retain section ""9.1 Candidate world class (F1-oriented)"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01548,SRC-03:P000093,"Retain section ""9.2 Candidate agent loop (specification only)"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01549,SRC-03:P000096,"Retain section ""9.3 Candidate (f_0) (deterministic)"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01550,SRC-03:P000100,"Retain section ""9.4 Candidate numerical plan (paired binary template)"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01551,SRC-03:P000110,"Retain section ""Pairing and McNemar-family procedures are DESIGN choices"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01552,SRC-03:P000113,"Retain section ""9.5 Seeds (candidate records)"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01553,SRC-03:P000120,"Retain section ""9.6 Incomplete freeze"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01554,SRC-03:P000126,"Retain section ""10. Claim ledger (evidence levels)"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01555,SRC-03:P000127,"Retain section ""11. Adversarial reviewer stance"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01556,SRC-03:P000132,"Retain section ""12. Conclusion"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01557,SRC-03:P000140,"Retain section ""References"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01558,SRC-03:P000142,"Retain section ""Appendix A — Frozen logical invariants"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01559,SRC-03:P000144,"Retain section ""Appendix B — Residual registry"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01560,SRC-03:P000147,"Retain section ""Appendix C — Program position"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01561,SRC-03:P000152,"Retain section ""Appendix D — Current maximum claim ceiling"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01562,SRC-03:P000162,"Retain section ""Final status (post-update)"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01563,SRC-03:P000167,"Retain section ""0. メタ結論"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01564,SRC-03:P000168,"Retain section ""1. 一次資料で RESOLVED できる環境事実"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01565,SRC-03:P000171,"Retain section ""Success の操作定義（推奨 RESOLVED 文）"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01566,SRC-03:P000176,"Retain section ""2. セクション別・全IDの着地"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01567,SRC-03:P000177,"Retain section ""0. 最上位"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01568,SRC-03:P000179,"Retain section ""1. Model / API / Runner"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01569,SRC-03:P000181,"Retain section ""2. World / Observation"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01570,SRC-03:P000182,"Retain section ""3. Outcome / Population"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01571,SRC-03:P000183,"Retain section ""4. Source"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01572,SRC-03:P000184,"Retain section ""5. Artifact / CE"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01573,SRC-03:P000185,"Retain section ""6. Novelty"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01574,SRC-03:P000186,"Retain section ""7–8. (V_{\mathrm{id}}) / Seeds"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01575,SRC-03:P000187,"Retain section ""9. Statistics"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
