req_id,source_ref,quote_ref,normalized_requirement,type,scope,verifiable,notes
REQ-01332,SRC-01:P012455,9f16096cac21b0bef2b4c95bc272dc469460b66c83505619dc14c4558f919a47,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1251. MULTIPLE TESTING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1251. MULTIPLE TESTING; disposition=KEEP_GOVERNANCE
REQ-01333,SRC-01:P012459,0a448cc08f090b34eab254347616432e5c6c6ce488f9b42d04b2b8e87ecc7390,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1252. STATISTICAL INTEGRITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1252. STATISTICAL INTEGRITY; disposition=KEEP_GOVERNANCE
REQ-01334,SRC-01:P012468,c7cb0f7079d8403a1cb419aa4ac4f4c69f04753b5fc4be57d38a16b9b58fc15b,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1253. POWER / SAMPLE SIZE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1253. POWER / SAMPLE SIZE; disposition=KEEP_GOVERNANCE
REQ-01335,SRC-01:P012476,b9bf0e40e3f418a33607e13881351709a3086684c5428c90039e5aea5104f951,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1254. EXPERIMENT STOPPING RULE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1254. EXPERIMENT STOPPING RULE; disposition=KEEP_GOVERNANCE
REQ-01336,SRC-01:P012481,4574d7330b20e46fa551e19902ac5465fb93e1a351e038b18726aec008c0b3ae,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1255. DATA EXCLUSION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1255. DATA EXCLUSION; disposition=KEEP_GOVERNANCE
REQ-01337,SRC-01:P012488,3edca37d98bf6daeaa54f5877f8e8826b3a98ebc5a3a2204aa18c18b9a6e056d,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1256. MISSING DATA"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1256. MISSING DATA; disposition=KEEP_GOVERNANCE
REQ-01338,SRC-01:P012497,e3bc141948eaaee99a0e22af63b8905ee9ba203982aee52c3669d4024e5242b8,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1257. FAILURE SEMANTICS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1257. FAILURE SEMANTICS; disposition=KEEP_GOVERNANCE
REQ-01339,SRC-01:P012508,234ba22398edd01d5827cfc49994201ae76280335d01c2d2830b769f3736f8b0,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1258. SCIENTIFIC INVALIDITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1258. SCIENTIFIC INVALIDITY; disposition=KEEP_GOVERNANCE
REQ-01340,SRC-01:P012512,6ca55076ceafe3dd3e45eb1332ade3ee95fba5022ecf6395c673d482897c9fa8,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1259. EVIDENCE NOT RECOVERED"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",EVIDENCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1259. EVIDENCE NOT RECOVERED; disposition=KEEP_GOVERNANCE
REQ-01341,SRC-01:P012518,55f8b97f9c890d34c596e9164f2b179f0a97afa107141bf58c9d7941a08da758,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1260. RESULT STATUS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1260. RESULT STATUS; disposition=KEEP_GOVERNANCE
REQ-01342,SRC-01:P012526,34302f2dbea874f9004ce74f99bc0e38e7d4578adf0eeadf5d3e35f690685539,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1261. RESEARCH INTEGRITY INVARIANTS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1261. RESEARCH INTEGRITY INVARIANTS; disposition=KEEP_GOVERNANCE
REQ-01343,SRC-01:P012533,61a21006c733ba13910ceffa7a4e16c1d65628adf56d271fe3a8a28e9838f0e3,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1262. MACHINE-CHECKABLE INVARIANTS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1262. MACHINE-CHECKABLE INVARIANTS; disposition=KEEP_GOVERNANCE
REQ-01344,SRC-01:P012540,8d45931af181688c499b7cbfe8abe4d9735c75995badf4aa0c295f0b9e0bce51,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1263. PROPERTY-BASED TESTING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1263. PROPERTY-BASED TESTING; disposition=KEEP_GOVERNANCE
REQ-01345,SRC-01:P012546,4275f4e6e1d9c99b4418be98d93c665d9efb6c5157e25f88ca6b8b60305cc415,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1264. MUTATION TESTING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1264. MUTATION TESTING; disposition=KEEP_GOVERNANCE
REQ-01346,SRC-01:P012554,28685862ec7feb3fb4a7f7cbc073e6b9fcaeec881a4663ad38072a28b50e3619,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1265. NEGATIVE TESTING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1265. NEGATIVE TESTING; disposition=KEEP_GOVERNANCE
REQ-01347,SRC-01:P012564,61b7d0990602427eb99fc284a9f7bce89ffcdb827e6e74a3894720d2775d053d,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1266. CHAOS TESTING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1266. CHAOS TESTING; disposition=KEEP_GOVERNANCE
REQ-01348,SRC-01:P012572,89f039d96b202533e834443e81518bb219b4cc37939aa306b309acfe6a27ad1b,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1267. END-TO-END INTEGRITY TEST"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1267. END-TO-END INTEGRITY TEST; disposition=KEEP_GOVERNANCE
REQ-01349,SRC-01:P012585,f7adbd278a0c0651d6173bc1b3688217d98dbb2e8706f2dcb2e17e77b3519422,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1268. GOLDEN RUN"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1268. GOLDEN RUN; disposition=KEEP_GOVERNANCE
REQ-01350,SRC-01:P012590,bd5dde03673d88d32b74e249c915cc9a73c0b42ad0e872fbe86d2cd217fab1d0,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1269. REGRESSION BARRIER"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1269. REGRESSION BARRIER; disposition=KEEP_GOVERNANCE
REQ-01351,SRC-01:P012600,1c52b11edd17c45d355785857969f2bddcbb9caaf49bfbe6040d9dc643b7c63f,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1270. CHANGE IMPACT ANALYSIS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1270. CHANGE IMPACT ANALYSIS; disposition=KEEP_GOVERNANCE
REQ-01352,SRC-01:P012609,1a940e09971293c6803a434453308431c1b2776c390b06c5b05508d7d8d6ece3,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1271. CHANGE CLASSIFICATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1271. CHANGE CLASSIFICATION; disposition=KEEP_GOVERNANCE
REQ-01353,SRC-01:P012621,cbc8d55a49dfb179129c1106666cd9dc672dc6c2706645304687a5f121e22037,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1272. MODEL CHANGE GATE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1272. MODEL CHANGE GATE; disposition=KEEP_GOVERNANCE
REQ-01354,SRC-01:P012631,627a20a6e2df5979369a1e7dd2fd9a70a4bbb97b66238d1be241a72c592b00ad,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1273. PROMPT CHANGE GATE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1273. PROMPT CHANGE GATE; disposition=KEEP_GOVERNANCE
REQ-01355,SRC-01:P012638,ff1d7c81bb3328dc4ea31080946bcdffdf84af93d8fcfadb1f0bf4b27a51924b,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1274. ENVIRONMENT CHANGE GATE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1274. ENVIRONMENT CHANGE GATE; disposition=KEEP_GOVERNANCE
REQ-01356,SRC-01:P012642,bb2ab46013954ead713bd8cc47801ad3670bcb98b6be3748c0e3ac63a33a44db,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1275. PROTOCOL CHANGE IMPACT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1275. PROTOCOL CHANGE IMPACT; disposition=KEEP_GOVERNANCE
REQ-01357,SRC-01:P012647,56acf47e685e23bd82e4daede731544ab863a9b687658969310d19f713a2de49,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1276. RESEARCH GRAPH"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1276. RESEARCH GRAPH; disposition=KEEP_GOVERNANCE
REQ-01358,SRC-01:P012671,37ed0fea9cdc203ff8ae3fe28fa3ebbc835b1ca4471f045498425e8f6efe3bc6,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1277. PROVENANCE GRAPH"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",EVIDENCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1277. PROVENANCE GRAPH; disposition=KEEP_GOVERNANCE
REQ-01359,SRC-01:P012684,96d8f6fc8f15813e8c4c4013c3ae77e9fecf7acb5f2c26cb5dfeec6e8b35e3ad,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1278. BIDIRECTIONAL TRACEABILITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",EVIDENCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1278. BIDIRECTIONAL TRACEABILITY; disposition=KEEP_GOVERNANCE
REQ-01360,SRC-01:P012698,d2f66b953fb77530dbe0654cdcea45e0c34bf9b7d1b5ce579f9da2341d6dd8f9,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1279. ORPHAN DETECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CAPABILITY_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1279. ORPHAN DETECTION; disposition=KEEP_GOVERNANCE
REQ-01361,SRC-01:P012706,07a38c5c49dcb026b79ac6bacd46fd18f12f516629907888940e92946de7af9c,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1280. DEAD DATA DETECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1280. DEAD DATA DETECTION; disposition=KEEP_GOVERNANCE
REQ-01362,SRC-01:P012715,d11c5ef886cc8c39a933391a8c6d43e845a2d87307190521607429e68ad83146,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1281. RESEARCH MEMORY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1281. RESEARCH MEMORY; disposition=KEEP_GOVERNANCE
REQ-01363,SRC-01:P012721,2287dcba0acd0ef9fd9b6c885e397d293f3d8b133d93455de35f59f8e202da23,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1282. MEMORY TIERS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1282. MEMORY TIERS; disposition=KEEP_GOVERNANCE
REQ-01364,SRC-01:P012728,5f081877542bf34670e821e4c80c5f042af532fa2183c25e5370fe9697ec1ae8,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1283. MEMORY AUTHORITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1283. MEMORY AUTHORITY; disposition=KEEP_GOVERNANCE
REQ-01365,SRC-01:P012735,623bdc957f371c32ba3996bf702368e45eb71f3644bf6fd0864808318e6ce1e1,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1284. CONTEXT COMPRESSION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1284. CONTEXT COMPRESSION; disposition=KEEP_GOVERNANCE
REQ-01366,SRC-01:P012747,2bc737a077060fd370e3be6c9eb9493e41b278a4d68877f4022aa09fb170af77,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1285. CONTEXT RESTORATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1285. CONTEXT RESTORATION; disposition=KEEP_GOVERNANCE
REQ-01367,SRC-01:P012759,2e8128063adac9a3818ef4a018df798788d857cf38e04ba735732472bc3f7958,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1286. SESSION INDEPENDENCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1286. SESSION INDEPENDENCE; disposition=KEEP_GOVERNANCE
REQ-01368,SRC-01:P012763,e8adbae6e88939312b8c10ab2d83b1651238f5bf19edd371ff01b2d24b8157d6,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1287. MODEL INDEPENDENCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1287. MODEL INDEPENDENCE; disposition=KEEP_GOVERNANCE
REQ-01369,SRC-01:P012767,49b1fa2b2785dae76037383dca652df7b97370179f84735b8a24dce7c6c07d42,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1288. IDE INDEPENDENCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1288. IDE INDEPENDENCE; disposition=KEEP_GOVERNANCE
REQ-01370,SRC-01:P012773,4301f9c3c164ddeaae9e2fff4b4ce4c67c453a4cfcc5368ba0b02845b51b15b0,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1289. CLOUD INDEPENDENCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1289. CLOUD INDEPENDENCE; disposition=KEEP_GOVERNANCE
REQ-01371,SRC-01:P012777,864ae8d0f40f84c9ad82e19670f7dc7184b6020c53e7f577c9aafa2382469f2b,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1290. PERMANENT SUBSTRATE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1290. PERMANENT SUBSTRATE; disposition=KEEP_GOVERNANCE
REQ-01372,SRC-01:P012785,a214039b72df9d42cc209dca05a556f243582420edccd97e3c13d594c3682032,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1291. ZERO SINGLE POINT OF FAILURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1291. ZERO SINGLE POINT OF FAILURE; disposition=KEEP_GOVERNANCE
REQ-01373,SRC-01:P012795,52c6d0e34ded8b9c42374c3d7f7995d0c25cfdf81db746a0c662eb71290b1153,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1292. FALLBACK MATRIX"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1292. FALLBACK MATRIX; disposition=KEEP_GOVERNANCE
REQ-01374,SRC-01:P012802,9164dfb78dc83a771982ca03dd5044353d4bb7893224c9b7e17bce9946d92f0c,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1293. GRACEFUL DEGRADATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1293. GRACEFUL DEGRADATION; disposition=KEEP_GOVERNANCE
